Installment,Loan_Purpose,Loan_Application_Type,Interest_Rate,Last_Payment_Amount,Loan_Amount,Revolving_Balance,Delinquency_In_2_years,Inquiries_In_6_Months,Mortgage_Accounts,Grade,Open_Accounts,Revolving_Utilization_Rate,Total_Accounts,Fico_Range_Low,Fico_Range_High,Address_State,Employment_Length,Home_Ownership,Verification_Status,Annual_Income,Loan_Status
361.28,debt_consolidation,Individual,11.22,6660.93,11000.0,14354.0,0.0,0.0,0.0,B,7.0,100.4,16.0,660.0,664.0,MN,10+_years,RENT,Verified,35000.0,fullypaid
636.54,credit_card,Individual,15.61,660.66,26400.0,32528.0,0.0,1.0,3.0,D,18.0,65.1,48.0,670.0,674.0,NJ,10+_years,MORTGAGE,Source_Verified,81000.0,fullypaid
277.12,other,Individual,11.53,277.05,8400.0,7635.0,0.0,0.0,0.0,B,6.0,47.1,9.0,690.0,694.0,IN,nan,RENT,Verified,22000.0,fullypaid
1070.93,debt_consolidation,Individual,17.09,19.82,30000.0,4323.0,0.0,3.0,0.0,D,9.0,13.8,13.0,805.0,809.0,NY,6_years,RENT,Source_Verified,56400.0,fullypaid
80.51,credit_card,Individual,12.69,317.51,2400.0,13044.0,0.0,1.0,0.0,C,13.0,57.7,24.0,660.0,664.0,KS,6_years,RENT,Verified,63100.0,fullypaid
305.49,debt_consolidation,Individual,21.99,6766.06,8000.0,2834.0,0.0,2.0,0.0,E,7.0,56.7,9.0,665.0,669.0,NM,4_years,RENT,Verified,42000.0,fullypaid
318.79,credit_card,Individual,9.17,3687.78,10000.0,9187.0,0.0,0.0,2.0,B,12.0,42.3,17.0,660.0,664.0,FL,1_year,OWN,Source_Verified,40000.0,fullypaid
431.73,debt_consolidation,Individual,11.99,25.34,13000.0,11786.0,0.0,1.0,0.0,C,3.0,96.6,7.0,710.0,714.0,NY,4_years,RENT,Verified,32000.0,fullypaid
938.32,small_business,Individual,12.62,938.32,28000.0,8721.0,0.0,0.0,0.0,C,9.0,30.1,12.0,700.0,704.0,PA,9_years,OWN,Verified,95000.0,chargedoff
1046.28,debt_consolidation,Joint_App,10.91,32385.62,32000.0,24662.0,0.0,0.0,0.0,B,5.0,74.1,9.0,695.0,699.0,NY,<_1_year,RENT,Verified,100000.0,fullypaid
164.84,debt_consolidation,Individual,11.48,166.28,5000.0,16453.0,0.0,0.0,0.0,B,14.0,60.9,37.0,670.0,674.0,AK,8_years,RENT,Verified,80000.0,fullypaid
609.32,debt_consolidation,Individual,17.99,609.32,24000.0,7733.0,0.0,0.0,0.0,D,5.0,85.9,11.0,665.0,669.0,CA,3_years,RENT,Not_Verified,120000.0,chargedoff
110.76,other,Individual,19.52,3048.8,3000.0,1500.0,0.0,0.0,0.0,E,8.0,13.8,8.0,690.0,694.0,AZ,3_years,RENT,Not_Verified,30000.0,fullypaid
74.73,debt_consolidation,Individual,13.56,2177.59,2200.0,449.0,0.0,0.0,0.0,C,22.0,1.4,26.0,765.0,769.0,OK,2_years,RENT,Source_Verified,20000.0,fullypaid
150.04,debt_consolidation,Individual,17.57,3098.96,4175.0,318.0,0.0,2.0,4.0,D,8.0,8.4,30.0,665.0,669.0,CA,10+_years,RENT,Not_Verified,72000.0,fullypaid
751.08,credit_card,Individual,7.91,5024.56,24000.0,87207.0,0.0,1.0,5.0,A,13.0,91.0,26.0,710.0,714.0,VA,10+_years,MORTGAGE,Not_Verified,142500.0,fullypaid
153.66,debt_consolidation,Individual,21.97,1304.42,4025.0,50007.0,0.0,0.0,3.0,E,21.0,81.3,34.0,675.0,679.0,CT,10+_years,MORTGAGE,Source_Verified,51000.0,fullypaid
496.9,debt_consolidation,Individual,7.39,13.45,16000.0,16912.0,0.0,0.0,0.0,A,10.0,56.6,14.0,690.0,694.0,NJ,10+_years,MORTGAGE,Not_Verified,108000.0,fullypaid
450.58,credit_card,Individual,7.9,1787.63,14400.0,8402.0,0.0,1.0,0.0,A,7.0,51.5,18.0,710.0,714.0,OH,10+_years,RENT,Verified,51600.0,fullypaid
146.16,debt_consolidation,Individual,16.99,4112.55,4100.0,15794.0,0.0,1.0,3.0,D,15.0,36.1,36.0,695.0,699.0,FL,10+_years,MORTGAGE,Source_Verified,24000.0,fullypaid
245.41,debt_consolidation,Individual,15.8,4535.86,7000.0,3428.0,0.0,3.0,6.0,C,9.0,41.8,36.0,670.0,674.0,MI,2_years,RENT,Verified,75000.0,fullypaid
101.71,debt_consolidation,Individual,20.99,101.71,2700.0,2757.0,0.0,1.0,2.0,E,8.0,26.5,11.0,685.0,689.0,OH,nan,RENT,Source_Verified,21000.0,chargedoff
567.33,debt_consolidation,Individual,20.99,17613.61,20975.0,18290.0,0.0,0.0,0.0,E,17.0,63.3,34.0,680.0,684.0,CA,10+_years,RENT,Verified,50000.0,fullypaid
748.65,debt_consolidation,Individual,7.69,14167.12,24000.0,12830.0,0.0,1.0,2.0,A,8.0,58.1,23.0,710.0,714.0,NY,1_year,OWN,Source_Verified,95000.0,fullypaid
136.68,debt_consolidation,Individual,13.98,0.58,4000.0,14779.0,2.0,0.0,1.0,C,8.0,41.3,16.0,660.0,664.0,WI,9_years,MORTGAGE,Not_Verified,50000.0,fullypaid
231.4,debt_consolidation,Individual,11.67,7068.08,7000.0,8094.0,0.0,1.0,2.0,B,12.0,40.1,23.0,665.0,669.0,FL,2_years,MORTGAGE,Not_Verified,115000.0,fullypaid
68.99,moving,Individual,14.65,68.92,2000.0,4556.0,0.0,0.0,0.0,C,13.0,72.3,28.0,670.0,674.0,TX,<_1_year,RENT,Not_Verified,38000.0,fullypaid
717.73,credit_card,Individual,16.49,717.73,20275.0,70484.0,0.0,2.0,2.0,D,20.0,79.1,39.0,705.0,709.0,GA,10+_years,OWN,Verified,60000.0,chargedoff
326.52,car,Individual,17.49,423.64,13000.0,1277.0,0.0,1.0,nan,D,10.0,41.2,20.0,680.0,684.0,AL,1_year,RENT,Not_Verified,36360.0,fullypaid
472.46,debt_consolidation,Individual,13.11,510.0,14000.0,19359.0,0.0,3.0,0.0,B,17.0,36.9,33.0,705.0,709.0,WA,2_years,RENT,Verified,70000.0,chargedoff
154.18,other,Individual,16.99,154.18,4325.0,3608.0,7.0,1.0,1.0,D,9.0,14.1,24.0,685.0,689.0,GA,2_years,MORTGAGE,Source_Verified,150000.0,chargedoff
197.83,credit_card,Individual,11.49,4886.42,6000.0,7342.0,2.0,2.0,5.0,B,15.0,32.3,27.0,665.0,669.0,LA,10+_years,MORTGAGE,Source_Verified,65000.0,fullypaid
63.32,debt_consolidation,Joint_App,22.35,1434.96,1650.0,5747.0,0.0,0.0,1.0,D,5.0,57.5,8.0,660.0,664.0,NC,4_years,MORTGAGE,Source_Verified,37000.0,fullypaid
582.08,debt_consolidation,Individual,10.15,8768.09,18000.0,5660.0,5.0,0.0,4.0,B,5.0,67.4,33.0,675.0,679.0,RI,10+_years,RENT,Not_Verified,65000.0,fullypaid
349.65,credit_card,Individual,15.61,2698.77,10000.0,8416.0,0.0,2.0,2.0,D,7.0,56.1,16.0,685.0,689.0,FL,10+_years,MORTGAGE,Source_Verified,45000.0,fullypaid
314.69,debt_consolidation,Individual,15.61,314.38,9000.0,8485.0,0.0,0.0,4.0,D,7.0,56.2,17.0,665.0,669.0,CA,10+_years,RENT,Source_Verified,60000.0,fullypaid
259.36,home_improvement,Individual,18.99,9403.91,10000.0,8768.0,0.0,2.0,2.0,D,5.0,43.0,13.0,675.0,679.0,CA,10+_years,OWN,Source_Verified,90000.0,fullypaid
351.9,debt_consolidation,Individual,8.18,7826.26,11200.0,9026.0,0.0,0.0,1.0,B,10.0,50.1,25.0,670.0,674.0,OR,3_years,RENT,Source_Verified,105000.0,fullypaid
166.36,home_improvement,Individual,12.12,1893.8,5000.0,22822.0,0.0,0.0,nan,B,10.0,97.9,26.0,700.0,704.0,OH,10+_years,MORTGAGE,Not_Verified,102000.0,fullypaid
819.86,debt_consolidation,Individual,23.99,819.86,20900.0,13615.0,0.0,0.0,0.0,E,9.0,82.5,19.0,665.0,669.0,FL,4_years,RENT,Verified,55000.0,chargedoff
467.43,debt_consolidation,Individual,7.62,933.29,15000.0,18708.0,0.0,0.0,0.0,A,13.0,56.2,22.0,735.0,739.0,DE,7_years,RENT,Source_Verified,75000.0,fullypaid
542.89,debt_consolidation,Individual,13.49,6554.32,16000.0,12532.0,0.0,0.0,0.0,C,12.0,53.8,24.0,725.0,729.0,CA,<_1_year,RENT,Source_Verified,47000.0,fullypaid
635.07,credit_card,Individual,8.9,2531.95,20000.0,14602.0,0.0,0.0,0.0,A,8.0,58.2,13.0,705.0,709.0,NY,5_years,RENT,Verified,89000.0,fullypaid
257.29,debt_consolidation,Individual,13.33,3820.19,7600.0,62790.0,2.0,1.0,4.0,C,14.0,63.7,29.0,665.0,669.0,GA,1_year,MORTGAGE,Source_Verified,200000.0,fullypaid
180.18,home_improvement,Individual,9.8,179.8,5600.0,9374.0,0.0,2.0,6.0,B,7.0,60.1,25.0,680.0,684.0,OH,10+_years,MORTGAGE,Verified,72000.0,fullypaid
1151.58,debt_consolidation,Individual,30.89,1209.16,35000.0,62228.0,0.0,0.0,0.0,G,8.0,86.1,12.0,700.0,704.0,CT,10+_years,OWN,Verified,90000.0,chargedoff
419.58,credit_card,Individual,15.61,456.82,12000.0,12469.0,0.0,1.0,0.0,D,15.0,43.9,20.0,680.0,684.0,OH,<_1_year,RENT,Source_Verified,39000.0,fullypaid
97.71,debt_consolidation,Individual,10.64,1213.7,3000.0,7332.0,0.0,1.0,0.0,B,16.0,9.4,21.0,780.0,784.0,AL,nan,RENT,Not_Verified,35500.0,fullypaid
355.75,debt_consolidation,Joint_App,11.98,14664.01,16000.0,9407.0,0.0,0.0,1.0,B,5.0,57.4,9.0,730.0,734.0,CA,10+_years,MORTGAGE,Source_Verified,22000.0,fullypaid
402.54,debt_consolidation,Individual,12.69,402.54,12000.0,38459.0,0.0,1.0,0.0,C,10.0,75.4,15.0,690.0,694.0,NY,2_years,RENT,Verified,62500.0,chargedoff
1162.34,debt_consolidation,Joint_App,11.99,20350.88,35000.0,8683.0,0.0,0.0,3.0,C,10.0,94.4,41.0,705.0,709.0,TX,8_years,MORTGAGE,Source_Verified,200000.0,fullypaid
185.84,car,Individual,7.21,3850.77,6000.0,55945.0,0.0,0.0,4.0,A,16.0,70.1,25.0,710.0,714.0,TX,10+_years,MORTGAGE,Not_Verified,156000.0,fullypaid
582.08,debt_consolidation,Individual,10.15,10810.63,18000.0,9156.0,0.0,3.0,0.0,B,10.0,39.5,24.0,705.0,709.0,IL,2_years,RENT,Source_Verified,56000.0,fullypaid
807.51,debt_consolidation,Individual,10.07,21539.83,25000.0,34917.0,0.0,1.0,0.0,B,8.0,67.1,27.0,725.0,729.0,NY,4_years,RENT,Not_Verified,115000.0,fullypaid
570.37,credit_card,Individual,16.99,12904.72,16000.0,12144.0,0.0,2.0,2.0,D,19.0,25.4,34.0,690.0,694.0,NY,9_years,MORTGAGE,Verified,100000.0,fullypaid
471.71,debt_consolidation,Individual,8.24,10942.89,15000.0,27862.0,0.0,1.0,2.0,B,17.0,24.1,33.0,750.0,754.0,IL,7_years,MORTGAGE,Not_Verified,129000.0,fullypaid
399.06,house,Individual,18.25,812.66,11000.0,7277.0,0.0,2.0,0.0,E,7.0,44.4,38.0,740.0,744.0,NY,10+_years,RENT,Verified,52900.0,fullypaid
563.15,debt_consolidation,Individual,7.89,562.81,18000.0,35406.0,0.0,0.0,0.0,A,30.0,43.8,42.0,730.0,734.0,MI,10+_years,MORTGAGE,Source_Verified,49000.0,fullypaid
294.45,credit_card,Individual,13.11,2218.45,8725.0,10437.0,0.0,0.0,0.0,B,10.0,73.5,37.0,665.0,669.0,MN,9_years,RENT,Source_Verified,50000.0,fullypaid
805.67,credit_card,Individual,7.24,18832.22,26000.0,8494.0,0.0,0.0,1.0,A,6.0,106.2,23.0,740.0,744.0,CA,2_years,RENT,Verified,250000.0,fullypaid
299.36,debt_consolidation,Individual,20.5,6548.95,8000.0,2264.0,3.0,0.0,6.0,E,7.0,12.3,32.0,660.0,664.0,CA,nan,MORTGAGE,Verified,48000.0,fullypaid
603.79,debt_consolidation,Individual,8.24,11339.12,19200.0,20334.0,0.0,0.0,0.0,B,17.0,47.0,27.0,710.0,714.0,FL,10+_years,RENT,Source_Verified,130000.0,fullypaid
371.96,debt_consolidation,Individual,7.26,6033.54,12000.0,19854.0,0.0,0.0,1.0,A,14.0,44.7,29.0,690.0,694.0,CA,10+_years,RENT,Source_Verified,82000.0,fullypaid
537.66,debt_consolidation,Individual,18.84,1070.92,14700.0,11432.0,0.0,0.0,0.0,E,9.0,93.7,12.0,665.0,669.0,FL,6_years,RENT,Source_Verified,41000.0,fullypaid
580.58,debt_consolidation,Individual,17.27,580.58,23225.0,19882.0,0.0,4.0,1.0,C,8.0,80.8,13.0,700.0,704.0,CO,7_years,MORTGAGE,Verified,53000.0,chargedoff
472.02,debt_consolidation,Individual,18.54,472.02,18375.0,17980.0,0.0,0.0,0.0,E,9.0,95.1,30.0,675.0,679.0,DC,5_years,MORTGAGE,Source_Verified,73000.0,chargedoff
310.38,credit_card,Individual,7.35,9085.06,10000.0,50851.0,0.0,0.0,5.0,A,8.0,18.0,28.0,800.0,804.0,CA,10+_years,MORTGAGE,Not_Verified,160000.0,fullypaid
850.95,credit_card,Individual,15.99,32095.77,35000.0,40125.0,0.0,1.0,4.0,D,23.0,66.2,34.0,690.0,694.0,OH,10+_years,MORTGAGE,Verified,93000.0,fullypaid
185.94,credit_card,Individual,10.75,4041.38,5700.0,5186.0,0.0,0.0,0.0,B,3.0,57.6,6.0,670.0,674.0,IL,5_years,RENT,Source_Verified,53000.0,fullypaid
388.42,home_improvement,Individual,6.89,388.34,12600.0,36748.0,0.0,0.0,6.0,A,11.0,60.3,30.0,725.0,729.0,GA,4_years,MORTGAGE,Not_Verified,110000.0,fullypaid
221.45,credit_card,Individual,9.99,221.45,16000.0,15733.0,0.0,0.0,nan,B,5.0,55.2,12.0,745.0,749.0,SD,3_years,MORTGAGE,Source_Verified,36000.0,chargedoff
768.69,debt_consolidation,Individual,11.44,28578.78,35000.0,65611.0,0.0,0.0,1.0,B,17.0,30.7,36.0,685.0,689.0,WA,6_years,MORTGAGE,Verified,188000.0,fullypaid
133.09,debt_consolidation,Individual,12.12,135.88,4000.0,1529.0,4.0,0.0,1.0,B,6.0,7.7,19.0,680.0,684.0,CA,4_years,RENT,Verified,32000.0,fullypaid
267.6,credit_card,Individual,12.49,2329.58,8000.0,14156.0,5.0,1.0,0.0,B,13.0,40.2,18.0,675.0,679.0,NY,3_years,MORTGAGE,Not_Verified,45000.0,fullypaid
1115.77,debt_consolidation,Individual,9.17,19907.99,35000.0,45571.0,0.0,2.0,5.0,B,19.0,49.0,40.0,695.0,699.0,AZ,5_years,MORTGAGE,Verified,320000.0,fullypaid
227.41,debt_consolidation,Individual,12.99,5695.28,6750.0,9103.0,0.0,0.0,4.0,B,13.0,44.8,43.0,730.0,734.0,NV,8_years,MORTGAGE,Verified,58000.0,fullypaid
194.1,debt_consolidation,Individual,5.79,215.52,6400.0,8782.0,0.0,1.0,nan,A,7.0,29.8,11.0,760.0,764.0,CA,2_years,RENT,Source_Verified,30000.0,fullypaid
76.93,medical,Individual,15.61,1310.55,2200.0,17336.0,0.0,1.0,1.0,D,10.0,51.4,18.0,685.0,689.0,AR,10+_years,OWN,Source_Verified,48000.0,fullypaid
298.91,car,Individual,20.39,6753.86,8000.0,0.0,3.0,0.0,2.0,D,24.0,0.0,39.0,720.0,724.0,OH,2_years,MORTGAGE,Not_Verified,48000.0,fullypaid
328.71,debt_consolidation,Individual,21.6,328.03,12000.0,11867.0,0.0,2.0,1.0,E,10.0,80.2,13.0,665.0,669.0,NJ,10+_years,MORTGAGE,Verified,48000.0,fullypaid
294.61,debt_consolidation,Individual,10.99,143.63,9000.0,5242.0,0.0,0.0,4.0,B,9.0,83.2,29.0,675.0,679.0,MI,3_years,MORTGAGE,Not_Verified,71000.0,fullypaid
161.18,credit_card,Individual,9.93,3290.97,5000.0,17521.0,0.0,0.0,2.0,B,9.0,45.3,11.0,710.0,714.0,IN,<_1_year,OWN,Source_Verified,66000.0,fullypaid
485.07,debt_consolidation,Individual,10.15,6476.3,15000.0,10592.0,0.0,0.0,0.0,B,8.0,31.3,11.0,715.0,719.0,FL,<_1_year,RENT,Source_Verified,50000.0,fullypaid
858.05,other,Individual,6.49,858.05,28000.0,4174.0,0.0,0.0,3.0,A,10.0,6.9,23.0,820.0,824.0,NC,3_years,MORTGAGE,Not_Verified,111000.0,chargedoff
524.33,credit_card,Individual,15.59,9726.82,15000.0,23499.0,1.0,1.0,0.0,C,15.0,39.2,23.0,685.0,689.0,NY,10+_years,RENT,Not_Verified,52000.0,fullypaid
446.06,debt_consolidation,Individual,15.61,14104.97,18500.0,14581.0,3.0,2.0,6.0,C,12.0,37.4,29.0,680.0,684.0,AZ,9_years,RENT,Source_Verified,60000.0,fullypaid
72.12,home_improvement,Individual,14.33,71.67,2100.0,14046.0,0.0,0.0,0.0,C,9.0,72.0,10.0,685.0,689.0,FL,nan,MORTGAGE,Verified,43127.0,fullypaid
656.32,debt_consolidation,Individual,30.75,21004.35,20000.0,52450.0,0.0,0.0,4.0,F,17.0,42.1,68.0,695.0,699.0,CO,10+_years,MORTGAGE,Verified,145000.0,fullypaid
167.24,credit_card,Individual,14.99,4104.69,4825.0,7388.0,0.0,0.0,0.0,C,14.0,27.6,26.0,720.0,724.0,CA,nan,OWN,Verified,10800.0,fullypaid
197.83,debt_consolidation,Individual,11.49,3787.59,6000.0,12142.0,0.0,0.0,0.0,B,8.0,41.4,25.0,675.0,679.0,AL,nan,OWN,Verified,32706.0,fullypaid
226.92,debt_consolidation,Individual,8.39,226.92,7200.0,5752.0,0.0,1.0,0.0,B,7.0,16.9,13.0,690.0,694.0,NY,10+_years,RENT,Not_Verified,57000.0,chargedoff
289.12,debt_consolidation,Individual,11.99,12016.53,13000.0,10502.0,0.0,1.0,4.0,B,12.0,33.0,51.0,715.0,719.0,KY,10+_years,RENT,Source_Verified,68000.0,fullypaid
289.63,debt_consolidation,Individual,13.99,289.63,12450.0,50539.0,0.0,0.0,4.0,C,15.0,71.7,31.0,720.0,724.0,CA,<_1_year,MORTGAGE,Not_Verified,60000.0,chargedoff
243.49,debt_consolidation,Individual,6.03,4428.61,8000.0,5390.0,0.0,0.0,1.0,A,12.0,21.9,17.0,765.0,769.0,AZ,7_years,MORTGAGE,Not_Verified,60000.0,fullypaid
245.19,home_improvement,Individual,10.9,7247.11,7500.0,8939.0,0.0,0.0,3.0,B,9.0,42.0,21.0,700.0,704.0,MI,10+_years,MORTGAGE,Source_Verified,80000.0,fullypaid
1146.26,debt_consolidation,Individual,14.08,23500.5,33500.0,16399.0,0.0,1.0,2.0,C,9.0,55.6,21.0,695.0,699.0,AR,4_years,MORTGAGE,Source_Verified,75000.0,fullypaid
322.11,debt_consolidation,Individual,9.88,671.61,10000.0,8035.0,0.0,0.0,nan,B,10.0,47.5,26.0,725.0,729.0,CA,5_years,MORTGAGE,Not_Verified,45000.0,fullypaid
271.84,moving,Individual,13.59,271.84,8000.0,855.0,1.0,2.0,0.0,C,9.0,19.9,12.0,660.0,664.0,TX,4_years,RENT,Source_Verified,65000.0,chargedoff
523.75,debt_consolidation,Individual,10.99,8302.11,16000.0,15592.0,0.0,0.0,0.0,B,7.0,86.1,17.0,675.0,679.0,NY,7_years,RENT,Not_Verified,75000.0,fullypaid
389.98,debt_consolidation,Individual,10.49,369.62,12000.0,18091.0,0.0,1.0,0.0,B,19.0,30.0,32.0,690.0,694.0,OR,nan,OWN,Not_Verified,60000.0,fullypaid
263.7,debt_consolidation,Individual,11.47,5919.12,8000.0,7886.0,1.0,1.0,2.0,B,14.0,46.4,42.0,695.0,699.0,GA,5_years,MORTGAGE,Source_Verified,37000.0,fullypaid
282.99,debt_consolidation,Individual,12.99,7106.67,8400.0,7339.0,0.0,0.0,0.0,C,12.0,44.2,32.0,660.0,664.0,NM,<_1_year,RENT,Source_Verified,38000.0,fullypaid
205.75,debt_consolidation,Individual,13.65,205.65,6050.0,5090.0,0.0,0.0,4.0,C,17.0,74.9,36.0,665.0,669.0,AZ,9_years,MORTGAGE,Source_Verified,94500.0,fullypaid
777.55,debt_consolidation,Individual,7.49,777.55,25000.0,30270.0,0.0,1.0,0.0,A,17.0,29.2,33.0,730.0,734.0,CA,<_1_year,RENT,Verified,90000.0,chargedoff
1247.68,debt_consolidation,Individual,16.99,16175.72,35000.0,62178.0,0.0,0.0,2.0,D,31.0,72.0,49.0,680.0,684.0,CO,5_years,RENT,Verified,110000.0,fullypaid
286.92,debt_consolidation,Individual,9.17,573.36,9000.0,7674.0,0.0,1.0,1.0,B,8.0,36.9,32.0,715.0,719.0,NC,2_years,RENT,Source_Verified,38000.0,fullypaid
443.92,debt_consolidation,Individual,9.17,394.88,13925.0,11426.0,0.0,1.0,4.0,B,20.0,78.3,38.0,675.0,679.0,NY,3_years,RENT,Not_Verified,155000.0,fullypaid
661.75,debt_consolidation,Joint_App,16.02,25555.87,27200.0,4047.0,0.0,0.0,2.0,C,36.0,7.9,75.0,730.0,734.0,OH,2_years,MORTGAGE,Verified,51000.0,fullypaid
489.3,debt_consolidation,Individual,13.59,12928.59,14400.0,21698.0,0.0,1.0,1.0,C,13.0,70.9,23.0,690.0,694.0,NJ,1_year,MORTGAGE,Verified,75000.0,fullypaid
178.04,vacation,Individual,16.91,5010.1,5000.0,12870.0,0.0,2.0,0.0,C,13.0,20.3,15.0,715.0,719.0,CA,10+_years,RENT,Not_Verified,70000.0,fullypaid
31.88,other,Individual,9.17,308.31,1000.0,7446.0,0.0,0.0,0.0,B,4.0,58.6,10.0,720.0,724.0,CA,10+_years,RENT,Not_Verified,43000.0,fullypaid
286.52,car,Individual,5.42,305.75,9500.0,3902.0,0.0,0.0,nan,A,6.0,29.1,16.0,785.0,789.0,FL,10+_years,MORTGAGE,Source_Verified,126000.0,fullypaid
540.12,debt_consolidation,Joint_App,9.75,10937.5,16800.0,11415.0,1.0,1.0,1.0,B,21.0,48.8,39.0,675.0,679.0,TX,3_years,MORTGAGE,Source_Verified,60000.0,fullypaid
150.58,credit_card,Individual,5.32,150.34,5000.0,26559.0,0.0,0.0,2.0,A,7.0,85.1,16.0,705.0,709.0,CA,2_years,OWN,Source_Verified,370000.0,fullypaid
758.14,debt_consolidation,Individual,21.45,20579.38,20000.0,23339.0,0.0,0.0,2.0,D,16.0,66.5,25.0,660.0,664.0,TN,nan,MORTGAGE,Source_Verified,140000.0,fullypaid
264.89,debt_consolidation,Individual,19.99,264.89,10000.0,9930.0,1.0,1.0,0.0,D,17.0,66.2,21.0,680.0,684.0,CA,10+_years,RENT,Verified,50000.0,chargedoff
476.3,debt_consolidation,Individual,8.9,2152.7,15000.0,7024.0,0.0,0.0,2.0,A,6.0,75.5,17.0,705.0,709.0,OH,10+_years,MORTGAGE,Not_Verified,63000.0,fullypaid
205.04,credit_card,Individual,13.99,1010.68,6000.0,23413.0,0.0,1.0,0.0,C,7.0,99.6,14.0,700.0,704.0,NY,4_years,RENT,Source_Verified,77000.0,fullypaid
357.25,debt_consolidation,Individual,15.05,357.25,15000.0,15244.0,0.0,0.0,4.0,C,19.0,32.2,31.0,700.0,704.0,OH,3_years,OWN,Source_Verified,82000.0,chargedoff
331.36,debt_consolidation,Individual,21.99,4904.57,12000.0,17873.0,0.0,1.0,2.0,F,5.0,95.1,16.0,680.0,684.0,CT,10+_years,MORTGAGE,Source_Verified,40000.0,fullypaid
349.65,credit_card,Individual,15.61,0.95,10000.0,4554.0,0.0,0.0,0.0,D,3.0,96.9,7.0,685.0,689.0,RI,10+_years,RENT,Source_Verified,41000.0,fullypaid
346.61,debt_consolidation,Individual,14.99,6785.67,10000.0,18592.0,0.0,1.0,1.0,C,14.0,39.7,20.0,725.0,729.0,FL,10+_years,MORTGAGE,Not_Verified,58000.0,fullypaid
1108.48,debt_consolidation,Individual,11.53,1163.94,33600.0,18771.0,0.0,1.0,0.0,B,8.0,84.2,12.0,680.0,684.0,PA,<_1_year,RENT,Source_Verified,135200.0,fullypaid
327.86,major_purchase,Individual,17.86,327.86,12950.0,13024.0,0.0,1.0,0.0,D,11.0,77.5,26.0,675.0,679.0,TX,10+_years,OWN,Source_Verified,36000.0,chargedoff
469.98,debt_consolidation,Individual,7.99,469.98,15000.0,8400.0,0.0,0.0,2.0,A,14.0,57.9,18.0,715.0,719.0,NY,3_years,MORTGAGE,Not_Verified,55000.0,chargedoff
319.41,credit_card,Individual,12.12,770.1,9600.0,14607.0,0.0,0.0,0.0,B,14.0,57.1,17.0,685.0,689.0,NJ,1_year,RENT,Not_Verified,40000.0,fullypaid
343.22,medical,Individual,19.47,7662.55,13100.0,6077.0,0.0,0.0,3.0,D,7.0,17.5,34.0,755.0,759.0,TX,9_years,MORTGAGE,Verified,70000.0,fullypaid
261.88,credit_card,Individual,10.99,5899.83,8000.0,7434.0,1.0,0.0,0.0,B,6.0,74.2,7.0,675.0,679.0,NY,4_years,RENT,Not_Verified,60000.0,fullypaid
183.71,home_improvement,Individual,12.39,547.29,5500.0,25599.0,0.0,0.0,1.0,C,21.0,85.6,27.0,675.0,679.0,VA,7_years,MORTGAGE,Verified,86000.0,fullypaid
159.38,debt_consolidation,Individual,9.16,159.02,5000.0,3120.0,0.0,1.0,1.0,B,6.0,58.9,7.0,660.0,664.0,NC,7_years,MORTGAGE,Source_Verified,60000.0,fullypaid
775.99,debt_consolidation,Individual,9.44,195.81,37000.0,10830.0,0.0,0.0,2.0,B,8.0,33.1,23.0,735.0,739.0,VA,2_years,MORTGAGE,Source_Verified,141000.0,fullypaid
696.25,debt_consolidation,Individual,12.29,15994.4,20875.0,9892.0,0.0,0.0,1.0,C,11.0,39.4,31.0,720.0,724.0,TX,nan,MORTGAGE,Not_Verified,45384.0,fullypaid
602.3,house,Individual,5.32,163.21,20000.0,6066.0,0.0,0.0,0.0,A,12.0,18.4,30.0,720.0,724.0,TX,5_years,RENT,Not_Verified,100000.0,fullypaid
248.62,debt_consolidation,Individual,9.16,5929.28,7800.0,47900.0,1.0,0.0,4.0,B,15.0,85.5,40.0,665.0,669.0,NC,10+_years,MORTGAGE,Source_Verified,155000.0,fullypaid
278.19,debt_consolidation,Individual,7.07,278.19,9000.0,6077.0,0.0,0.0,1.0,A,8.0,18.4,19.0,750.0,754.0,MS,10+_years,MORTGAGE,Verified,40000.0,chargedoff
168.74,home_improvement,Individual,13.11,175.66,5000.0,14551.0,0.0,2.0,4.0,B,11.0,43.1,26.0,685.0,689.0,OH,2_years,OWN,Not_Verified,97000.0,fullypaid
373.94,credit_card,Individual,6.0,0.04,12000.0,16923.0,0.0,0.0,0.0,B,19.0,53.4,27.0,710.0,714.0,PA,1_year,RENT,Not_Verified,70000.0,fullypaid
129.37,major_purchase,Individual,15.61,386.0,3700.0,6527.0,1.0,2.0,0.0,D,9.0,68.5,15.0,690.0,694.0,CO,5_years,MORTGAGE,Source_Verified,95000.0,fullypaid
471.3,debt_consolidation,Individual,8.18,7605.13,15000.0,11065.0,0.0,0.0,0.0,B,9.0,71.4,16.0,680.0,684.0,NJ,7_years,RENT,Source_Verified,75000.0,fullypaid
524.93,debt_consolidation,Individual,9.49,24700.05,25000.0,7920.0,0.0,0.0,1.0,B,15.0,20.7,18.0,780.0,784.0,AZ,2_years,MORTGAGE,Not_Verified,90000.0,fullypaid
463.09,credit_card,Individual,6.99,14020.36,15000.0,6752.0,0.0,1.0,0.0,A,14.0,14.5,22.0,730.0,734.0,NC,2_years,RENT,Not_Verified,65000.0,fullypaid
